country,country_code_2_digit,country_code_3_digit,population,reported_date,source,ICU_occupancy_count,hospital_occupancy_count
Lithuania,LT,LTU,2794184,2022-10-17,Country_Website,11,158
Lithuania,LT,LTU,2794184,2022-10-18,Country_Website,10,156
Lithuania,LT,LTU,2794184,2022-10-19,Country_Website,9,142
Lithuania,LT,LTU,2794184,2022-10-20,Country_Website,8,131
Lithuania,LT,LTU,2794184,2022-10-23,Country_Website,7,123
Lithuania,LT,LTU,2794184,2022-10-10,Country_Website,11,198
Lithuania,LT,LTU,2794184,2022-10-11,Country_Website,11,179
Lithuania,LT,LTU,2794184,2022-10-12,Country_Website,13,186
Lithuania,LT,LTU,2794184,2022-10-13,Country_Website,12,179
Lithuania,LT,LTU,2794184,2022-10-16,Country_Website,13,160
Lithuania,LT,LTU,2794184,2022-10-03,Country_Website,11,167
Lithuania,LT,LTU,2794184,2022-10-04,Country_Website,10,155
Lithuania,LT,LTU,2794184,2022-10-05,Country_Website,9,158
Lithuania,LT,LTU,2794184,2022-10-06,Country_Website,7,173
Lithuania,LT,LTU,2794184,2022-10-09,Country_Website,8,185
Lithuania,LT,LTU,2794184,2022-09-26,Country_Website,11,177
Lithuania,LT,LTU,2794184,2022-09-27,Country_Website,11,167
Lithuania,LT,LTU,2794184,2022-09-28,Country_Website,12,163
Lithuania,LT,LTU,2794184,2022-09-29,Country_Website,12,160
Lithuania,LT,LTU,2794184,2022-10-02,Country_Website,11,156
Lithuania,LT,LTU,2794184,2022-09-19,Country_Website,12,155
Lithuania,LT,LTU,2794184,2022-09-20,Country_Website,12,162
Lithuania,LT,LTU,2794184,2022-09-21,Country_Website,13,162
Lithuania,LT,LTU,2794184,2022-09-22,Country_Website,10,182
Lithuania,LT,LTU,2794184,2022-09-12,Country_Website,5,125
Lithuania,LT,LTU,2794184,2022-09-13,Country_Website,5,131
Lithuania,LT,LTU,2794184,2022-09-14,Country_Website,9,138
Lithuania,LT,LTU,2794184,2022-09-15,Country_Website,9,153
Lithuania,LT,LTU,2794184,2022-09-18,Country_Website,9,149
Lithuania,LT,LTU,2794184,2022-09-05,Country_Website,7,97
Lithuania,LT,LTU,2794184,2022-09-06,Country_Website,8,99
Lithuania,LT,LTU,2794184,2022-09-07,Country_Website,6,97
Lithuania,LT,LTU,2794184,2022-09-08,Country_Website,9,97
Lithuania,LT,LTU,2794184,2022-09-11,Country_Website,7,112
Lithuania,LT,LTU,2794184,2022-08-29,Country_Website,6,133
Lithuania,LT,LTU,2794184,2022-08-30,Country_Website,7,124
Lithuania,LT,LTU,2794184,2022-08-31,Country_Website,8,115
Lithuania,LT,LTU,2794184,2022-09-01,Country_Website,8,106
Lithuania,LT,LTU,2794184,2022-09-04,Country_Website,9,104
Lithuania,LT,LTU,2794184,2022-08-22,Country_Website,8,160
Lithuania,LT,LTU,2794184,2022-08-23,Country_Website,9,157
Lithuania,LT,LTU,2794184,2022-08-24,Country_Website,10,145
Lithuania,LT,LTU,2794184,2022-08-25,Country_Website,9,142
Lithuania,LT,LTU,2794184,2022-08-28,Country_Website,7,125
Lithuania,LT,LTU,2794184,2022-08-15,Country_Website,10,145
Lithuania,LT,LTU,2794184,2022-08-16,Country_Website,14,166
Lithuania,LT,LTU,2794184,2022-08-17,Country_Website,8,167
Lithuania,LT,LTU,2794184,2022-08-18,Country_Website,9,169
Lithuania,LT,LTU,2794184,2022-08-21,Country_Website,11,164
Lithuania,LT,LTU,2794184,2022-08-08,Country_Website,8,135
Lithuania,LT,LTU,2794184,2022-08-09,Country_Website,9,126
Lithuania,LT,LTU,2794184,2022-08-10,Country_Website,10,141
Lithuania,LT,LTU,2794184,2022-08-11,Country_Website,9,142
Lithuania,LT,LTU,2794184,2022-08-01,Country_Website,9,151
Lithuania,LT,LTU,2794184,2022-08-02,Country_Website,8,134
Lithuania,LT,LTU,2794184,2022-08-03,Country_Website,5,126
Lithuania,LT,LTU,2794184,2022-08-04,Country_Website,7,126
Lithuania,LT,LTU,2794184,2022-08-07,Country_Website,9,126
Lithuania,LT,LTU,2794184,2022-07-27,Country_Website,6,114
Lithuania,LT,LTU,2794184,2022-07-28,Country_Website,4,122
Lithuania,LT,LTU,2794184,2022-07-31,Country_Website,5,127
Lithuania,LT,LTU,2794184,2022-07-11,Country_Website,8,105
Lithuania,LT,LTU,2794184,2022-07-12,Country_Website,3,92
Lithuania,LT,LTU,2794184,2022-07-04,Country_Website,0,88
Lithuania,LT,LTU,2794184,2022-07-06,Country_Website,5,91
Lithuania,LT,LTU,2794184,2022-07-07,Country_Website,1,102
Lithuania,LT,LTU,2794184,2022-07-10,Country_Website,2,102
Lithuania,LT,LTU,2794184,2022-06-28,Country_Website,2,64
Lithuania,LT,LTU,2794184,2022-06-29,Country_Website,4,71
Lithuania,LT,LTU,2794184,2022-06-30,Country_Website,5,73
Lithuania,LT,LTU,2794184,2022-07-03,Country_Website,6,78
Lithuania,LT,LTU,2794184,2022-06-20,Country_Website,3,58
Lithuania,LT,LTU,2794184,2022-06-21,Country_Website,5,58
Lithuania,LT,LTU,2794184,2022-06-13,Country_Website,5,68
Lithuania,LT,LTU,2794184,2022-06-14,Country_Website,7,68
Lithuania,LT,LTU,2794184,2022-06-15,Country_Website,6,59
Lithuania,LT,LTU,2794184,2022-06-16,Country_Website,5,52
Lithuania,LT,LTU,2794184,2022-06-19,Country_Website,3,59
Lithuania,LT,LTU,2794184,2022-06-06,Country_Website,10,75
Lithuania,LT,LTU,2794184,2022-06-07,Country_Website,10,82
Lithuania,LT,LTU,2794184,2022-06-08,Country_Website,7,78
Lithuania,LT,LTU,2794184,2022-06-09,Country_Website,8,71
Lithuania,LT,LTU,2794184,2022-06-12,Country_Website,5,69
Lithuania,LT,LTU,2794184,2022-05-30,Country_Website,9,61
Lithuania,LT,LTU,2794184,2022-06-01,Country_Website,7,60
Lithuania,LT,LTU,2794184,2022-06-02,Country_Website,8,59
Lithuania,LT,LTU,2794184,2022-06-05,Country_Website,8,62
Lithuania,LT,LTU,2794184,2022-05-23,Country_Website,9,77
Lithuania,LT,LTU,2794184,2022-05-24,Country_Website,9,70
Lithuania,LT,LTU,2794184,2022-05-26,Country_Website,8,70
Lithuania,LT,LTU,2794184,2022-05-29,Country_Website,9,69
Lithuania,LT,LTU,2794184,2022-05-16,Country_Website,13,117
Lithuania,LT,LTU,2794184,2022-05-17,Country_Website,12,87
Lithuania,LT,LTU,2794184,2022-05-18,Country_Website,11,82
Lithuania,LT,LTU,2794184,2022-05-19,Country_Website,12,79
Lithuania,LT,LTU,2794184,2022-05-22,Country_Website,11,74
Lithuania,LT,LTU,2794184,2022-05-09,Country_Website,12,168
Lithuania,LT,LTU,2794184,2022-05-10,Country_Website,9,150
Lithuania,LT,LTU,2794184,2022-05-11,Country_Website,12,128
Lithuania,LT,LTU,2794184,2022-05-12,Country_Website,11,127
Lithuania,LT,LTU,2794184,2022-05-15,Country_Website,9,110
Lithuania,LT,LTU,2794184,2022-05-02,Country_Website,30,357
Lithuania,LT,LTU,2794184,2022-05-03,Country_Website,28,315
Lithuania,LT,LTU,2794184,2022-05-04,Country_Website,20,283
Lithuania,LT,LTU,2794184,2022-05-05,Country_Website,20,239
Lithuania,LT,LTU,2794184,2022-05-08,Country_Website,14,197
Lithuania,LT,LTU,2794184,2022-04-26,Country_Website,25,479
Lithuania,LT,LTU,2794184,2022-04-27,Country_Website,29,465
Lithuania,LT,LTU,2794184,2022-04-28,Country_Website,34,469
Lithuania,LT,LTU,2794184,2022-04-29,Country_Website,35,393
Lithuania,LT,LTU,2794184,2022-05-01,Country_Website,34,392
Lithuania,LT,LTU,2794184,2022-04-19,Country_Website,40,650
Lithuania,LT,LTU,2794184,2022-04-20,Country_Website,41,637
Lithuania,LT,LTU,2794184,2022-04-21,Country_Website,40,591
Lithuania,LT,LTU,2794184,2022-04-22,Country_Website,34,540
Lithuania,LT,LTU,2794184,2022-04-23,Country_Website,31,525
Lithuania,LT,LTU,2794184,2022-04-24,Country_Website,31,547
Lithuania,LT,LTU,2794184,2022-03-16,Country_Website,61,1323
Lithuania,LT,LTU,2794184,2022-02-22,Country_Website,108,1737
Lithuania,LT,LTU,2794184,2022-02-07,Country_Website,97,1522
Lithuania,LT,LTU,2794184,2022-02-08,Country_Website,101,1513
Lithuania,LT,LTU,2794184,2022-02-09,Country_Website,86,1566
Lithuania,LT,LTU,2794184,2022-02-10,Country_Website,94,1546
Lithuania,LT,LTU,2794184,2022-02-11,Country_Website,97,1559
Lithuania,LT,LTU,2794184,2022-02-12,Country_Website,96,1602
Lithuania,LT,LTU,2794184,2022-02-13,Country_Website,96,1666
Lithuania,LT,LTU,2794184,2022-01-31,Country_Website,79,1275
Lithuania,LT,LTU,2794184,2022-02-01,Country_Website,82,1295
Lithuania,LT,LTU,2794184,2022-02-02,Country_Website,83,1319
Lithuania,LT,LTU,2794184,2022-02-03,Country_Website,92,1350
Lithuania,LT,LTU,2794184,2022-02-04,Country_Website,99,1341
Lithuania,LT,LTU,2794184,2022-02-05,Country_Website,95,1404
Lithuania,LT,LTU,2794184,2022-02-06,Country_Website,102,1475
Lithuania,LT,LTU,2794184,2022-01-24,Country_Website,87,1045
Lithuania,LT,LTU,2794184,2022-01-25,Country_Website,93,1046
Lithuania,LT,LTU,2794184,2022-01-26,Country_Website,93,1079
Lithuania,LT,LTU,2794184,2022-01-27,Country_Website,97,1115
Lithuania,LT,LTU,2794184,2022-01-28,Country_Website,99,1101
Lithuania,LT,LTU,2794184,2022-01-29,Country_Website,88,1178
Lithuania,LT,LTU,2794184,2022-01-30,Country_Website,87,1252
Lithuania,LT,LTU,2794184,2022-01-17,Country_Website,91,975
Lithuania,LT,LTU,2794184,2022-01-18,Country_Website,94,976
Lithuania,LT,LTU,2794184,2022-01-19,Country_Website,100,986
Lithuania,LT,LTU,2794184,2022-01-20,Country_Website,91,982
Lithuania,LT,LTU,2794184,2022-01-21,Country_Website,93,962
Lithuania,LT,LTU,2794184,2022-01-22,Country_Website,94,996
Lithuania,LT,LTU,2794184,2022-01-23,Country_Website,94,1058
Lithuania,LT,LTU,2794184,2022-01-10,Country_Website,90,1017
Lithuania,LT,LTU,2794184,2022-01-11,Country_Website,85,994
Lithuania,LT,LTU,2794184,2022-01-12,Country_Website,92,995
Lithuania,LT,LTU,2794184,2022-01-13,Country_Website,88,966
Lithuania,LT,LTU,2794184,2022-01-14,Country_Website,89,957
Lithuania,LT,LTU,2794184,2022-01-15,Country_Website,89,957
Lithuania,LT,LTU,2794184,2022-01-16,Country_Website,84,988
Lithuania,LT,LTU,2794184,2022-01-03,Country_Website,109,937
Lithuania,LT,LTU,2794184,2022-01-04,Country_Website,92,963
Lithuania,LT,LTU,2794184,2022-01-05,Country_Website,88,975
Lithuania,LT,LTU,2794184,2022-01-06,Country_Website,93,977
Lithuania,LT,LTU,2794184,2022-01-07,Country_Website,96,948
Lithuania,LT,LTU,2794184,2022-01-08,Country_Website,96,971
Lithuania,LT,LTU,2794184,2022-01-09,Country_Website,93,1018
Lithuania,LT,LTU,2794184,2022-01-01,Country_Website,103,887
Lithuania,LT,LTU,2794184,2022-01-02,Country_Website,108,951
Lithuania,LT,LTU,2794184,2021-12-20,Country_Website,114,1210
Lithuania,LT,LTU,2794184,2021-12-13,Country_Website,123,1162
Lithuania,LT,LTU,2794184,2021-12-14,Country_Website,119,1173
Lithuania,LT,LTU,2794184,2021-12-15,Country_Website,113,1154
Lithuania,LT,LTU,2794184,2021-12-16,Country_Website,136,1221
Lithuania,LT,LTU,2794184,2021-12-17,Country_Website,129,1196
Lithuania,LT,LTU,2794184,2021-12-18,Country_Website,111,1212
Lithuania,LT,LTU,2794184,2021-12-19,Country_Website,104,1215
Lithuania,LT,LTU,2794184,2021-12-06,Country_Website,128,1193
Lithuania,LT,LTU,2794184,2021-12-07,Country_Website,130,1176
Lithuania,LT,LTU,2794184,2021-12-08,Country_Website,125,1146
Lithuania,LT,LTU,2794184,2021-12-09,Country_Website,121,1148
Lithuania,LT,LTU,2794184,2021-12-10,Country_Website,122,1139
Lithuania,LT,LTU,2794184,2021-12-11,Country_Website,125,1188
Lithuania,LT,LTU,2794184,2021-12-12,Country_Website,120,1216
Lithuania,LT,LTU,2794184,2021-11-29,Country_Website,127,1228
Lithuania,LT,LTU,2794184,2021-11-30,Country_Website,130,1202
Lithuania,LT,LTU,2794184,2021-12-01,Country_Website,126,1166
Lithuania,LT,LTU,2794184,2021-12-02,Country_Website,131,1164
Lithuania,LT,LTU,2794184,2021-12-03,Country_Website,122,1154
Lithuania,LT,LTU,2794184,2021-12-04,Country_Website,126,1148
Lithuania,LT,LTU,2794184,2021-12-05,Country_Website,129,1215
Lithuania,LT,LTU,2794184,2021-11-23,Country_Website,132,1322
Lithuania,LT,LTU,2794184,2021-11-24,Country_Website,131,1262
Lithuania,LT,LTU,2794184,2021-11-25,Country_Website,131,1271
Lithuania,LT,LTU,2794184,2021-11-26,Country_Website,141,1225
Lithuania,LT,LTU,2794184,2021-11-27,Country_Website,123,1242
Lithuania,LT,LTU,2794184,2021-11-22,Country_Website,5,
Lithuania,LT,LTU,2794184,2021-11-16,Country_Website,5,
Lithuania,LT,LTU,2794184,2021-11-17,Country_Website,5,
Lithuania,LT,LTU,2794184,2021-11-18,Country_Website,5,
Lithuania,LT,LTU,2794184,2021-11-19,Country_Website,7,
Lithuania,LT,LTU,2794184,2021-11-20,Country_Website,5,
Lithuania,LT,LTU,2794184,2021-11-21,Country_Website,5,
Lithuania,LT,LTU,2794184,2021-11-08,Country_Website,143,1771
Lithuania,LT,LTU,2794184,2021-11-09,Country_Website,144,1699
Lithuania,LT,LTU,2794184,2021-10-25,Country_Website,153,1689
Lithuania,LT,LTU,2794184,2021-10-26,Country_Website,146,1702
Lithuania,LT,LTU,2794184,2021-10-27,Country_Website,150,1672
Lithuania,LT,LTU,2794184,2021-10-18,Country_Website,145,1493
Lithuania,LT,LTU,2794184,2021-10-19,Country_Website,157,1512
Lithuania,LT,LTU,2794184,2021-10-20,Country_Website,154,1536
Lithuania,LT,LTU,2794184,2021-10-21,Country_Website,148,1587
Lithuania,LT,LTU,2794184,2021-10-22,Country_Website,150,1564
Lithuania,LT,LTU,2794184,2021-10-23,Country_Website,154,1627
Lithuania,LT,LTU,2794184,2021-10-24,Country_Website,152,1720
Lithuania,LT,LTU,2794184,2021-10-11,Country_Website,139,1322
Lithuania,LT,LTU,2794184,2021-10-12,Country_Website,144,1344
Lithuania,LT,LTU,2794184,2021-10-13,Country_Website,156,1355
Lithuania,LT,LTU,2794184,2021-10-14,Country_Website,159,1412
Lithuania,LT,LTU,2794184,2021-10-15,Country_Website,161,1438
Lithuania,LT,LTU,2794184,2021-10-16,Country_Website,156,1482
Lithuania,LT,LTU,2794184,2021-10-17,Country_Website,161,1538
Lithuania,LT,LTU,2794184,2021-10-04,Country_Website,125,1164
Lithuania,LT,LTU,2794184,2021-10-05,Country_Website,121,1235
Lithuania,LT,LTU,2794184,2021-10-06,Country_Website,125,1262
Lithuania,LT,LTU,2794184,2021-10-07,Country_Website,133,1311
Lithuania,LT,LTU,2794184,2021-10-08,Country_Website,132,1234
Lithuania,LT,LTU,2794184,2021-10-09,Country_Website,134,1286
Lithuania,LT,LTU,2794184,2021-10-10,Country_Website,130,1362
Lithuania,LT,LTU,2794184,2021-09-27,Country_Website,121,1041
Lithuania,LT,LTU,2794184,2021-09-28,Country_Website,129,1042
Lithuania,LT,LTU,2794184,2021-09-29,Country_Website,129,1072
Lithuania,LT,LTU,2794184,2021-09-30,Country_Website,133,1090
Lithuania,LT,LTU,2794184,2021-10-03,Country_Website,121,1182
Lithuania,LT,LTU,2794184,2021-09-20,Country_Website,106,891
Lithuania,LT,LTU,2794184,2021-09-21,Country_Website,114,878
Lithuania,LT,LTU,2794184,2021-09-22,Country_Website,116,898
Lithuania,LT,LTU,2794184,2021-09-23,Country_Website,117,888
Lithuania,LT,LTU,2794184,2021-09-13,Country_Website,85,772
Lithuania,LT,LTU,2794184,2021-09-14,Country_Website,80,783
Lithuania,LT,LTU,2794184,2021-09-15,Country_Website,84,785
Lithuania,LT,LTU,2794184,2021-09-16,Country_Website,89,821
Lithuania,LT,LTU,2794184,2021-09-17,Country_Website,92,803
Lithuania,LT,LTU,2794184,2021-09-18,Country_Website,99,852
Lithuania,LT,LTU,2794184,2021-09-19,Country_Website,106,891
Lithuania,LT,LTU,2794184,2021-09-07,Country_Website,77,629
Lithuania,LT,LTU,2794184,2021-09-08,Country_Website,78,658
Lithuania,LT,LTU,2794184,2021-09-09,Country_Website,82,681
Lithuania,LT,LTU,2794184,2021-09-10,Country_Website,83,675
Lithuania,LT,LTU,2794184,2021-09-11,Country_Website,78,722
Lithuania,LT,LTU,2794184,2021-09-12,Country_Website,86,761
Lithuania,LT,LTU,2794184,2021-08-30,Country_Website,66,495
Lithuania,LT,LTU,2794184,2021-08-31,Country_Website,65,528
Lithuania,LT,LTU,2794184,2021-09-01,Country_Website,59,530
Lithuania,LT,LTU,2794184,2021-09-02,Country_Website,62,542
Lithuania,LT,LTU,2794184,2021-08-23,Country_Website,58,422
Lithuania,LT,LTU,2794184,2021-08-24,Country_Website,64,410
Lithuania,LT,LTU,2794184,2021-08-25,Country_Website,66,411
Lithuania,LT,LTU,2794184,2021-08-26,Country_Website,65,440
Lithuania,LT,LTU,2794184,2021-08-27,Country_Website,62,455
Lithuania,LT,LTU,2794184,2021-08-28,Country_Website,67,472
Lithuania,LT,LTU,2794184,2021-08-29,Country_Website,64,502
Lithuania,LT,LTU,2794184,2021-08-16,Country_Website,53,349
Lithuania,LT,LTU,2794184,2021-08-17,Country_Website,55,370
Lithuania,LT,LTU,2794184,2021-08-18,Country_Website,51,389
Lithuania,LT,LTU,2794184,2021-08-19,Country_Website,55,377
Lithuania,LT,LTU,2794184,2021-08-20,Country_Website,54,385
Lithuania,LT,LTU,2794184,2021-08-21,Country_Website,58,395
Lithuania,LT,LTU,2794184,2021-08-22,Country_Website,58,410
Lithuania,LT,LTU,2794184,2021-08-09,Country_Website,41,282
Lithuania,LT,LTU,2794184,2021-08-10,Country_Website,44,290
Lithuania,LT,LTU,2794184,2021-08-11,Country_Website,44,318
Lithuania,LT,LTU,2794184,2021-08-12,Country_Website,43,311
Lithuania,LT,LTU,2794184,2021-08-13,Country_Website,44,308
Lithuania,LT,LTU,2794184,2021-08-14,Country_Website,42,328
Lithuania,LT,LTU,2794184,2021-08-15,Country_Website,48,334
Lithuania,LT,LTU,2794184,2021-08-02,Country_Website,19,164
Lithuania,LT,LTU,2794184,2021-08-03,Country_Website,23,177
Lithuania,LT,LTU,2794184,2021-08-04,Country_Website,22,184
Lithuania,LT,LTU,2794184,2021-08-05,Country_Website,27,204
Lithuania,LT,LTU,2794184,2021-08-06,Country_Website,38,210
Lithuania,LT,LTU,2794184,2021-08-07,Country_Website,38,223
Lithuania,LT,LTU,2794184,2021-08-08,Country_Website,39,261
Lithuania,LT,LTU,2794184,2021-07-26,Country_Website,11,95
Lithuania,LT,LTU,2794184,2021-07-27,Country_Website,13,105
Lithuania,LT,LTU,2794184,2021-07-28,Country_Website,15,121
Lithuania,LT,LTU,2794184,2021-07-29,Country_Website,19,131
Lithuania,LT,LTU,2794184,2021-07-30,Country_Website,22,123
Lithuania,LT,LTU,2794184,2021-07-31,Country_Website,24,150
Lithuania,LT,LTU,2794184,2021-08-01,Country_Website,21,163
Lithuania,LT,LTU,2794184,2021-07-19,Country_Website,9,58
Lithuania,LT,LTU,2794184,2021-07-20,Country_Website,9,53
Lithuania,LT,LTU,2794184,2021-07-21,Country_Website,10,54
Lithuania,LT,LTU,2794184,2021-07-22,Country_Website,10,54
Lithuania,LT,LTU,2794184,2021-07-23,Country_Website,11,74
Lithuania,LT,LTU,2794184,2021-07-24,Country_Website,11,80
Lithuania,LT,LTU,2794184,2021-07-25,Country_Website,13,87
Lithuania,LT,LTU,2794184,2021-07-12,Country_Website,9,52
Lithuania,LT,LTU,2794184,2021-07-14,Country_Website,7,48
Lithuania,LT,LTU,2794184,2021-07-15,Country_Website,7,46
Lithuania,LT,LTU,2794184,2021-07-16,Country_Website,8,44
Lithuania,LT,LTU,2794184,2021-07-17,Country_Website,8,44
Lithuania,LT,LTU,2794184,2021-07-18,Country_Website,8,45
Lithuania,LT,LTU,2794184,2021-07-05,Country_Website,24,77
Lithuania,LT,LTU,2794184,2021-07-06,Country_Website,17,64
Lithuania,LT,LTU,2794184,2021-07-07,Country_Website,15,62
Lithuania,LT,LTU,2794184,2021-07-08,Country_Website,14,57
Lithuania,LT,LTU,2794184,2021-07-09,Country_Website,14,57
Lithuania,LT,LTU,2794184,2021-07-10,Country_Website,12,58
Lithuania,LT,LTU,2794184,2021-07-11,Country_Website,11,62
Lithuania,LT,LTU,2794184,2021-06-28,Country_Website,30,124
Lithuania,LT,LTU,2794184,2021-06-29,Country_Website,30,124
Lithuania,LT,LTU,2794184,2021-06-30,Country_Website,27,102
Lithuania,LT,LTU,2794184,2021-07-01,Country_Website,27,96
Lithuania,LT,LTU,2794184,2021-07-02,Country_Website,23,80
Lithuania,LT,LTU,2794184,2021-07-03,Country_Website,23,80
Lithuania,LT,LTU,2794184,2021-07-04,Country_Website,23,80
Lithuania,LT,LTU,2794184,2021-06-21,Country_Website,32,220
Lithuania,LT,LTU,2794184,2021-06-22,Country_Website,28,175
Lithuania,LT,LTU,2794184,2021-06-23,Country_Website,28,175
Lithuania,LT,LTU,2794184,2021-06-24,Country_Website,30,150
Lithuania,LT,LTU,2794184,2021-06-25,Country_Website,30,150
Lithuania,LT,LTU,2794184,2021-06-26,Country_Website,28,137
Lithuania,LT,LTU,2794184,2021-06-27,Country_Website,33,131
Lithuania,LT,LTU,2794184,2021-06-14,Country_Website,58,349
Lithuania,LT,LTU,2794184,2021-06-15,Country_Website,55,309
Lithuania,LT,LTU,2794184,2021-06-16,Country_Website,47,269
Lithuania,LT,LTU,2794184,2021-06-17,Country_Website,45,249
Lithuania,LT,LTU,2794184,2021-06-18,Country_Website,45,249
Lithuania,LT,LTU,2794184,2021-06-19,Country_Website,39,227
Lithuania,LT,LTU,2794184,2021-06-20,Country_Website,37,230
Lithuania,LT,LTU,2794184,2021-06-07,Country_Website,70,486
Lithuania,LT,LTU,2794184,2021-06-08,Country_Website,70,477
Lithuania,LT,LTU,2794184,2021-06-09,Country_Website,74,455
Lithuania,LT,LTU,2794184,2021-06-10,Country_Website,74,455
Lithuania,LT,LTU,2794184,2021-06-11,Country_Website,69,425
Lithuania,LT,LTU,2794184,2021-06-12,Country_Website,60,393
Lithuania,LT,LTU,2794184,2021-06-13,Country_Website,61,385
Lithuania,LT,LTU,2794184,2021-05-31,Country_Website,79,648
Lithuania,LT,LTU,2794184,2021-06-01,Country_Website,77,586
Lithuania,LT,LTU,2794184,2021-06-02,Country_Website,74,572
Lithuania,LT,LTU,2794184,2021-06-03,Country_Website,76,568
Lithuania,LT,LTU,2794184,2021-06-04,Country_Website,76,568
Lithuania,LT,LTU,2794184,2021-06-05,Country_Website,73,487
Lithuania,LT,LTU,2794184,2021-06-06,Country_Website,74,528
Lithuania,LT,LTU,2794184,2021-05-24,Country_Website,95,932
Lithuania,LT,LTU,2794184,2021-05-25,Country_Website,92,878
Lithuania,LT,LTU,2794184,2021-05-26,Country_Website,92,814
Lithuania,LT,LTU,2794184,2021-05-27,Country_Website,93,774
Lithuania,LT,LTU,2794184,2021-05-28,Country_Website,93,774
Lithuania,LT,LTU,2794184,2021-05-29,Country_Website,89,680
Lithuania,LT,LTU,2794184,2021-05-30,Country_Website,98,742
Lithuania,LT,LTU,2794184,2021-05-20,Country_Website,109,1032
Lithuania,LT,LTU,2794184,2021-05-21,Country_Website,111,958
Lithuania,LT,LTU,2794184,2021-05-22,Country_Website,109,967
Lithuania,LT,LTU,2794184,2021-05-23,Country_Website,103,1010
Lithuania,LT,LTU,2794184,2021-05-03,Country_Website,128,1109
Lithuania,LT,LTU,2794184,2021-05-04,Country_Website,117,1132
Lithuania,LT,LTU,2794184,2021-05-05,Country_Website,116,1144
Lithuania,LT,LTU,2794184,2021-05-06,Country_Website,118,1123
Lithuania,LT,LTU,2794184,2021-05-07,Country_Website,117,1081
Lithuania,LT,LTU,2794184,2021-05-08,Country_Website,125,1128
Lithuania,LT,LTU,2794184,2021-04-26,Country_Website,139,1150
Lithuania,LT,LTU,2794184,2021-04-27,Country_Website,142,1133
Lithuania,LT,LTU,2794184,2021-04-28,Country_Website,145,1096
Lithuania,LT,LTU,2794184,2021-04-29,Country_Website,142,1105
Lithuania,LT,LTU,2794184,2021-04-30,Country_Website,140,1048
Lithuania,LT,LTU,2794184,2021-05-01,Country_Website,138,1085
Lithuania,LT,LTU,2794184,2021-05-02,Country_Website,134,1138
Lithuania,LT,LTU,2794184,2021-04-19,Country_Website,124,1024
Lithuania,LT,LTU,2794184,2021-04-20,Country_Website,128,1027
Lithuania,LT,LTU,2794184,2021-04-21,Country_Website,125,1065
Lithuania,LT,LTU,2794184,2021-04-22,Country_Website,123,1082
Lithuania,LT,LTU,2794184,2021-04-23,Country_Website,126,1071
Lithuania,LT,LTU,2794184,2021-04-24,Country_Website,129,1112
Lithuania,LT,LTU,2794184,2021-04-25,Country_Website,139,1164
Lithuania,LT,LTU,2794184,2021-04-12,Country_Website,88,952
Lithuania,LT,LTU,2794184,2021-04-13,Country_Website,99,941
Lithuania,LT,LTU,2794184,2021-04-14,Country_Website,104,958
Lithuania,LT,LTU,2794184,2021-04-15,Country_Website,109,978
Lithuania,LT,LTU,2794184,2021-04-16,Country_Website,117,968
Lithuania,LT,LTU,2794184,2021-04-17,Country_Website,116,985
Lithuania,LT,LTU,2794184,2021-04-18,Country_Website,126,1048
Lithuania,LT,LTU,2794184,2021-04-05,Country_Website,107,854
Lithuania,LT,LTU,2794184,2021-04-06,Country_Website,100,839
Lithuania,LT,LTU,2794184,2021-04-07,Country_Website,92,850
Lithuania,LT,LTU,2794184,2021-04-08,Country_Website,94,867
Lithuania,LT,LTU,2794184,2021-04-09,Country_Website,93,848
Lithuania,LT,LTU,2794184,2021-04-10,Country_Website,92,924
Lithuania,LT,LTU,2794184,2021-04-11,Country_Website,94,981
Lithuania,LT,LTU,2794184,2021-03-29,Country_Website,81,731
Lithuania,LT,LTU,2794184,2021-03-30,Country_Website,82,730
Lithuania,LT,LTU,2794184,2021-03-31,Country_Website,88,715
Lithuania,LT,LTU,2794184,2021-04-01,Country_Website,90,726
Lithuania,LT,LTU,2794184,2021-04-02,Country_Website,90,704
Lithuania,LT,LTU,2794184,2021-04-03,Country_Website,89,756
Lithuania,LT,LTU,2794184,2021-04-04,Country_Website,99,801
Lithuania,LT,LTU,2794184,2021-03-22,Country_Website,93,727
Lithuania,LT,LTU,2794184,2021-03-23,Country_Website,94,704
Lithuania,LT,LTU,2794184,2021-03-24,Country_Website,92,702
Lithuania,LT,LTU,2794184,2021-03-25,Country_Website,81,728
Lithuania,LT,LTU,2794184,2021-03-26,Country_Website,82,707
Lithuania,LT,LTU,2794184,2021-03-28,Country_Website,77,763
Lithuania,LT,LTU,2794184,2021-03-15,Country_Website,80,763
Lithuania,LT,LTU,2794184,2021-03-16,Country_Website,77,773
Lithuania,LT,LTU,2794184,2021-03-17,Country_Website,74,762
Lithuania,LT,LTU,2794184,2021-03-18,Country_Website,78,730
Lithuania,LT,LTU,2794184,2021-03-19,Country_Website,81,705
Lithuania,LT,LTU,2794184,2021-03-20,Country_Website,83,728
Lithuania,LT,LTU,2794184,2021-03-21,Country_Website,84,762
Lithuania,LT,LTU,2794184,2021-03-08,Country_Website,96,789
Lithuania,LT,LTU,2794184,2021-03-09,Country_Website,88,762
Lithuania,LT,LTU,2794184,2021-03-10,Country_Website,84,749
